product_id,title,variant_title,handle,description,prublish_date,created_date,product_type,tags,sku,price,available,grams,image
7315358351546,TreeTerry Relaxed Jogger,METEORITE BLACK / XL,womens-treeterry-relaxed-jogger-meteorite-black,"<p>Whether you're unwinding with pals or curling up with your favourite book, these TreeTerry sweats are cozy and durable enough for it all. </p>",2023-03-31T11:00:46-07:00,2023-01-11T15:43:05-08:00,Womens,"['bottom', 'bottoms', 'eco material: organic cotton', 'eco material: tencel', 'gh-womens-treeterry-relaxed-jogger-meteorite-black', 'joggers-pants', 'new arrivals', 'online-exclusives', 'pants', 'points_10', 'SP23', 'sp23_new_style', 'SS23', 'supercircle', 'w', 'womens']",TCW5635-0164-XL,78.00,True,400,https://cdn.shopify.com/s/files/1/2404/6643/products/black_cotton_oversized_jogger_TCW5635_0164_4.jpg?v=1673480591
7315356844218,TreeTerry Henley Crew,UNDYED / XL,womens-treeterry-henley-crew-undyed,"<p>Our latest oversized Henley is made from a blend of Earth-First fibres — like organic cotton, recycled poly and lyocell — that are easy on skin and the planet. </p>",2023-03-31T11:00:46-07:00,2023-01-11T15:42:10-08:00,Womens,"['eco material: organic cotton', 'eco material: recycled polyester', 'eco material: tencel', 'gh-womens-treeterry-henley-crew-meteorite-black', 'hoodies-sweatshirts', 'new arrivals', 'online-exclusives', 'points_10', 'shortsleeves', 'SP23', 'sp23_new_style', 'SS23', 'supercircle', 'sweatshirt', 'tops', 'undyed', 'w', 'womens']",TCW4990-2432-XL,78.00,True,450,https://cdn.shopify.com/s/files/1/2404/6643/products/white_basic_organic_cotton_sweatshirt_TCW4990-2432_5.jpg?v=1673480537
7315356811450,TreeTerry Henley Crew,REFLECTING POND / XL,womens-treeterry-henley-crew-reflecting-pond,"<p>Our latest oversized Henley is made from a blend of Earth-First fibres — like organic cotton, recycled poly and lyocell — that are easy on skin and the planet. </p>",2023-03-31T11:00:45-07:00,2023-01-11T15:42:08-08:00,Womens,"['eco material: organic cotton', 'eco material: recycled polyester', 'eco material: tencel', 'gh-womens-treeterry-henley-crew-meteorite-black', 'hoodie', 'hoodies-sweatshirts', 'new arrivals', 'online-exclusives', 'points_10', 'SP23', 'sp23_new_style', 'SS23', 'supercircle', 'sweatshirt', 'tops', 'w', 'womens']",TCW4990-0046-XL,78.00,True,450,https://cdn.shopify.com/s/files/1/2404/6643/products/green_basic_organic_cotton_sweater_TCW4990-0046_5.jpg?v=1673480536
7315356713146,TreeTerry Henley Crew,METEORITE BLACK / XL,womens-treeterry-henley-crew-meteorite-black,"<p>Our latest oversized Henley is made from a blend of Earth-First fibres — like organic cotton, recycled poly and lyocell — that are easy on skin and the planet. </p>",2023-03-31T11:00:45-07:00,2023-01-11T15:42:05-08:00,Womens,"['eco material: organic cotton', 'eco material: recycled polyester', 'eco material: tencel', 'gh-womens-treeterry-henley-crew-meteorite-black', 'hoodies-sweatshirts', 'new arrivals', 'online-exclusives', 'points_10', 'shortsleeves', 'SP23', 'sp23_new_style', 'SS23', 'supercircle', 'sweatshirt', 'tops', 'w', 'womens']",TCW4990-0164-XL,78.00,True,450,https://cdn.shopify.com/s/files/1/2404/6643/products/black_organic_cotton_sweatshirt_TCW4990_0164_4.jpg?v=1673480530
7315358875834,TreeTerry Dress,METEORITE BLACK / XL,womens-treeterry-dress-meteorite-black,"<p>Made from a blend of super soft organic and recycled fibres, this casual dress is like a wearable blanket — that happens to be great for the planet, too.</p>",2023-03-31T11:00:44-07:00,2023-01-11T15:43:25-08:00,Womens,"['dresses', 'dresses-jumpsuits', 'eco material: organic cotton', 'eco material: recycled polyester', 'eco material: tencel', 'gh-womens-treeterry-dress-meteorite-black', 'new arrivals', 'online-exclusives', 'points_10', 'SP23', 'sp23_new_style', 'SS23', 'supercircle', 'tops', 'w', 'womens']",TCW4950-0164-XL,78.00,True,400,https://cdn.shopify.com/s/files/1/2404/6643/products/black_cotton_dress_TCW4950-0164_6.jpg?v=1673640651
7315358843066,TreeTerry Dress,DEEP LICHEN GREEN / XL,womens-treeterry-dress-deep-lichen-green,"<p>Made from a blend of super soft organic and recycled fibres, this casual dress is like a wearable blanket — that happens to be great for the planet, too.</p>",2023-03-31T11:00:44-07:00,2023-01-11T15:43:24-08:00,Womens,"['dresses', 'dresses-jumpsuits', 'eco material: organic cotton', 'eco material: recycled polyester', 'eco material: tencel', 'gh-womens-treeterry-dress-meteorite-black', 'new arrivals', 'online-exclusives', 'points_10', 'shortsleeves', 'SP23', 'sp23_new_style', 'SS23', 'supercircle', 'tops', 'w', 'womens']",TCW4950-2401-XL,78.00,True,400,https://cdn.shopify.com/s/files/1/2404/6643/products/green_cotton_dress_TCW4950-2401_5.jpg?v=1673640758
7315358023866,TreeTerry Basic Sweatpant,METEORITE BLACK / XXL,mens-treeterry-basic-sweatpant-meteorite-black,"<p>The TreeTerry Basic Sweatpants feature a timeless silhouette and comfortable build that make them perfect for, well, everything. Where will you wear them?</p>",2023-03-31T11:00:43-07:00,2023-01-11T15:42:57-08:00,Mens,"['bottom', 'bottoms', 'eco material: organic cotton', 'eco material: recycled polyester', 'eco material: tencel', 'gh-mens-treeterry-basic-sweatpant-deep-lichen-green', 'loungewear', 'mens', 'new arrivals', 'online-exclusives', 'pants', 'points_5', 'SP23', 'sp23_new_style', 'SS23', 'supercircle', 'sweatpant-jogger']",TCM5056-0164-XXL,88.00,True,450,https://cdn.shopify.com/s/files/1/2404/6643/products/black_basic_sweatpants_TCM5056-0164_7.jpg?v=1673976174
7315353731258,TreeTerry Basic Sweatpant,DEEP LICHEN GREEN / XXL,mens-treeterry-basic-sweatpant-deep-lichen-green,"<p>The TreeTerry Basic Sweatpants feature a timeless silhouette and comfortable build that make them perfect for, well, everything. Where will you wear them?</p>",2023-03-31T11:00:43-07:00,2023-01-11T15:39:38-08:00,Mens,"['bottoms', 'eco material: organic cotton', 'eco material: recycled polyester', 'eco material: tencel', 'gh-mens-treeterry-basic-sweatpant-deep-lichen-green', 'jogger', 'joggers-pants', 'loungewear', 'm', 'mens', 'new arrivals', 'online-exclusives', 'pants', 'points_10', 'SP23', 'sp23_new_style', 'SS23', 'supercircle', 'sweatpant-jogger']",TCM5056-2401-XXL,88.00,True,450,https://cdn.shopify.com/s/files/1/2404/6643/products/green_basic_casual_sweatpants_TCM5056-2401_7.jpg?v=1673480388
7315352846522,"TreeTerry 7"" Retro Short",DRESS BLUE / XXL,mens-treeterry-7-inch-retro-short-dress-blue,"<p>From downtime at the beach to perfecting your downward dog at home, these lightweight, breathable shorts are the perfect pick for summer.</p>",2023-03-31T11:00:41-07:00,2023-01-11T15:39:09-08:00,Mens,"['bottoms', 'eco material: organic cotton', 'eco material: recycled polyester', 'eco material: tencel', 'gh-mens-treeterry-7-inch-retro-short-meteorite-black', 'm', 'mens', 'new arrivals', 'online-exclusives', 'points_10', 'shorts', 'shortsleeves', 'SP23', 'sp23_new_style', 'SS23', 'supercircle', 'tops']",TCM5037-1477-XXL,68.00,True,400,https://cdn.shopify.com/s/files/1/2404/6643/products/blue_cotton_sweatshorts_TCM5037-1477_5.jpg?v=1673480356
7315352748218,"TreeTerry 7"" Retro Short",METEORITE BLACK / XXL,mens-treeterry-7-inch-retro-short-meteorite-black,"<p>From downtime at the beach to perfecting your downward dog at home, these lightweight, breathable shorts are the perfect pick for summer.</p>",2023-03-31T11:00:41-07:00,2023-01-11T15:39:02-08:00,Mens,"['bottoms', 'eco material: organic cotton', 'eco material: recycled polyester', 'eco material: tencel', 'gh-mens-treeterry-7-inch-retro-short-meteorite-black', 'm', 'mens', 'new arrivals', 'online-exclusives', 'points_10', 'shorts', 'shortsleeves', 'SP23', 'sp23_new_style', 'SS23', 'supercircle', 'tops']",TCM5037-0164-XXL,68.00,True,400,https://cdn.shopify.com/s/files/1/2404/6643/products/black_cotton_sweatshorts_TCM5037-0164_5.jpg?v=1673480350
7315358646458,Tencel Cargo Jogger,METEORITE BLACK / XL,womens-tencel-cargo-jogger-meteorite-black,,2023-03-31T11:00:40-07:00,2023-01-11T15:43:18-08:00,Womens,"['bottom', 'bottoms', 'eco material: tencel', 'gh-womens-tencel-cargo-jogger-meteorite-black', 'joggers-pants', 'new arrivals', 'online-exclusives', 'pant', 'pants', 'points_10', 'shortsleeves', 'SP23', 'sp23_new_style', 'SS23', 'supercircle', 'tops', 'women', 'womens']",TCW4511-0164-XL,88.00,True,450,https://cdn.shopify.com/s/files/1/2404/6643/products/Womens_Black_Tencel_Joggers_TCW4511-0164_6.jpg?v=1673480605
7315358449850,Tencel Cargo Jogger,OLIVE NIGHT GREEN / XL,womens-tencel-cargo-jogger-olive-night-green,,2023-03-31T11:00:40-07:00,2023-01-11T15:43:10-08:00,Womens,"['bottom', 'bottoms', 'eco material: tencel', 'gh-womens-tencel-cargo-jogger-meteorite-black', 'joggers-pants', 'new arrivals', 'online-exclusives', 'pant', 'Pants', 'points_10', 'shortsleeves', 'SP23', 'sp23_new_style', 'SS23', 'supercircle', 'tops', 'women', 'womens']",TCW4511-0012-XL,88.00,True,450,https://cdn.shopify.com/s/files/1/2404/6643/products/Womens_Green_Joggers_TCW4511-0012_4.jpg?v=1673480596
7330338013370,SeaBlend Tank,METEORITE BLACK / XXL,men-seablend-tank-meteorite-black,"<p>Don't let that next balmy day get in your way. Made for when the heat won't quit, this sleeveless tee features lightweight, breathable and recycled fibres. </p>",2023-03-31T11:00:39-07:00,2023-02-08T12:04:32-08:00,Mens,"['eco material: recycled polyester', 'eco material: TENCEL', 'gh-men-seablend-tank-meteorite-black', 'm', 'mens', 'online-exclusives', 'points_10', 'repreve', 'rtly-non-returnable', 'sea-forestation', 'shortsleeves', 'sleeveless', 'SP23', 'sports-top', 'SS23', 'supercircle', 't-shirts-tanks', 'tanks', 'tops']",TCM5021-0164-XXL,45.00,True,400,https://cdn.shopify.com/s/files/1/2404/6643/products/Black-Recycled-Polyester-Tank-Top-TCM5021-0164_2.jpg?v=1675886679
7330337947834,SeaBlend Tank,NORTH SEA / XXL,men-seablend-tank-north-sea,"<p>	Don't let that next balmy day get in your way. Made for when the heat won't quit, this sleeveless tee features lightweight, breathable and recycled fibres.  </p>",2023-03-31T11:00:39-07:00,2023-02-08T12:04:32-08:00,Mens,"['eco material: recycled polyester', 'eco material: TENCEL', 'gh-men-seablend-tank-meteorite-black', 'm', 'mens', 'online-exclusives', 'points_10', 'repreve', 'rtly-non-returnable', 'sea-forestation', 'shortsleeves', 'sleeveless', 'SP23', 'sports-top', 'SS23', 'supercircle', 't-shirts-tanks', 'tanks', 'tops']",TCM5021-2365-XXL,45.00,True,400,https://cdn.shopify.com/s/files/1/2404/6643/products/Green-Recycled-Polyester-Tank-Top-TCM5021-2365_4.jpg?v=1675886679
7315353501882,Organic Cotton Boxy T-Shirt,FALCON / XXL,mens-organic-cotton-boxy-t-shirt-falcon,"<p>Time to kick back, relax and protect our planet's ecosystems. This sustainably made shirt features a loose, boxy fit that's perfect for those balmier days.</p>",2023-03-31T11:00:38-07:00,2023-01-11T15:39:30-08:00,Mens,"['eco material: organic cotton', 'gh-mens-organic-cotton-boxy-t-shirt-dress-blue', 'm', 'mens', 'new arrivals', 'online-exclusives', 'points_5', 'shortsleeve', 'shortsleeves', 'SP23', 'sp23_new_style', 'SS23', 'supercircle', 't-shirts-tanks', 'tops']",TCM5054-2398-XXL,45.00,True,300,https://cdn.shopify.com/s/files/1/2404/6643/products/brown_cotton_tee_TCM5054-2398_5.jpg?v=1673480378
7315353436346,Organic Cotton Boxy T-Shirt,DRESS BLUE / XXL,mens-organic-cotton-boxy-t-shirt-dress-blue,"<p>Time to kick back, relax and protect our planet's ecosystems. This sustainably made shirt features a loose, boxy fit that's perfect for those balmier days.</p>",2023-03-31T11:00:38-07:00,2023-01-11T15:39:30-08:00,Mens,"['dresses', 'eco material: organic cotton', 'gh-mens-organic-cotton-boxy-t-shirt-dress-blue', 'm', 'mens', 'new arrivals', 'online-exclusives', 'points_5', 'shortsleeve', 'SP23', 'sp23_new_style', 'SS23', 'supercircle', 't-shirts-tanks', 'tops']",TCM5054-1477-XXL,45.00,True,300,https://cdn.shopify.com/s/files/1/2404/6643/products/blue_cotton_tee_TCM5054-1477_4.jpg?v=1673480376
7315357958330,Highline Polo,OATMEAL HEATHER / XXL,mens-highline-polo-oatmeal-heather,"<p>Feels like a sweater, fits like a shirt; this super soft polo will keep you cool and comfortable all through the sunny season. </p>",2023-03-31T11:00:37-07:00,2023-01-11T15:42:55-08:00,Mens,"['eco material: organic cotton', 'gh-mens-highline-polo-dark-grey-heather', 'mens', 'new arrivals', 'online-exclusives', 'points_5', 'polo-shirt', 'SP23', 'sp23_new_style', 'SS23', 'supercircle', 'top', 'tops', 'tops-shirts']",TCM5032-1550-XXL,88.00,True,300,https://cdn.shopify.com/s/files/1/2404/6643/products/Oatmeal-Basic-Polo-Shirt-TCM5032-1550_3.jpg?v=1674499502
7315357925562,Highline Polo,DARK GREY HEATHER / XXL,mens-highline-polo-dark-grey-heather,"<p>Feels like a sweater, fits like a shirt; this super soft polo will keep you cool and comfortable all through the sunny season.</p>",2023-03-31T11:00:37-07:00,2023-01-11T15:42:54-08:00,Mens,"['eco material: organic cotton', 'gh-mens-highline-polo-dark-grey-heather', 'mens', 'new arrivals', 'online-exclusives', 'points_5', 'polo-shirt', 'SP23', 'sp23_new_style', 'SS23', 'supercircle', 'top', 'tops', 'tops-shirts']",TCM5032-0812-XXL,88.00,True,300,https://cdn.shopify.com/s/files/1/2404/6643/products/Grey-Basic-Polo-Shirt-TCM5032-0812_3.jpg?v=1674499361
7315357892794,Highline Organic Cotton Cardigan,DARK GREY HEATHER / XXL,mens-highline-organic-cotton-cardigan-dark-grey-heather,"<p>With a classic, neutral palette and super soft organic cotton fibres, this wear-anywhere cardigan is the perfect fit for any wardrobe. </p>",2023-03-31T11:00:35-07:00,2023-01-11T15:42:52-08:00,Mens,"['cardigan', 'eco material: organic cotton', 'gh-mens-highline-organic-cotton-cardigan-dark-grey-heather', 'mens', 'new arrivals', 'online-exclusives', 'points_10', 'shirts-tops', 'SP23', 'sp23_new_style', 'SS23', 'supercircle', 'sweater', 'sweaters-cardigans', 'top', 'tops']",TCM5028-0812-XXL,88.00,True,500,https://cdn.shopify.com/s/files/1/2404/6643/products/Grey-Cotton-4-Button-Cardigan-TCM5028-0812_4.jpg?v=1674499279
7315357860026,Highline Organic Cotton Cardigan,DEEP LICHEN GREEN / XXL,mens-highline-organic-cotton-cardigan-deep-lichen-green,"<p>With a classic, neutral palette and super soft organic cotton fibres, this wear-anywhere cardigan is the perfect fit for any wardrobe. </p>",2023-03-31T11:00:35-07:00,2023-01-11T15:42:52-08:00,Mens,"['cardigan', 'eco material: organic cotton', 'gh-mens-highline-organic-cotton-cardigan-dark-grey-heather', 'mens', 'new arrivals', 'online-exclusives', 'points_10', 'shirts-tops', 'SP23', 'sp23_new_style', 'SS23', 'supercircle', 'sweater', 'sweaters-cardigans', 'top', 'tops']",TCM5028-2401-XXL,88.00,True,500,https://cdn.shopify.com/s/files/1/2404/6643/products/Green-Cotton-4-Button-Cardigan-TCM5028-2401_3.jpg?v=1674495350
7133137797306,Biodegradable Laundry Strips,FRAGRANCE-FREE,biodegradable-laundry-strips-30-load,<p>We teamed up with Tru-Earth to bring you the most sustainable laundry detergent ever. These ultra-concentrated laundry strips are biodegradable and zero-waste to help clean up your footprint as well as your clothes. </p>,2023-03-28T22:02:25-07:00,2022-07-12T22:04:07-07:00,Accessories,"['accessories', 'best-sellers', 'boxingwk2021', 'final-sale', 'GF2021VIP', 'GF21VIP-EXTRA10', 'gh-biodegradable-laundry-strips-30-load', 'home', 'laundry', 'no-size-chart', 'production', 'rtly-non-returnable', 'showcased', 'sitewide-sale', 'square-swatches']",TAU4790-2289-ONE,19.95,True,0,https://cdn.shopify.com/s/files/1/2404/6643/products/Other-Biodegradable-Laundry-Detergent-TAU4790-2289_4.jpg?v=1657688651
7127151182010,Biodegradable Laundry Strips,FRESH LINEN,biodegradable-laundry-strips-30-load-fresh-linen,<p>We teamed up with Tru-Earth to bring you the most sustainable laundry detergent ever. These ultra-concentrated laundry strips are biodegradable and zero-waste to help clean up your footprint as well as your clothes. </p>,2023-03-28T22:02:24-07:00,2022-07-05T10:37:33-07:00,Accessories,"['accessories', 'best-sellers', 'boxingwk2021', 'final-sale', 'GF2021VIP', 'GF21VIP-EXTRA10', 'gh-biodegradable-laundry-strips-30-load', 'home', 'laundry', 'no-size-chart', 'rtly-non-returnable', 'showcased', 'sitewide-sale', 'square-swatches']",TAU4790-2290-ONE,19.95,True,0,https://cdn.shopify.com/s/files/1/2404/6643/products/OtherBiodegradableLaundryDetergent_TAU4790-22906l_2.jpg?v=1657042655
7342564802746,Feather Wave T-Shirt,OLIVE BRANCH HEATHER / XL,feather-wave-t-shirt-olive-branch-heather,<p>Feel as light as a feather wearing our Featherwave t-shirt. The slight crop length is a chic must-have.</p>,2023-03-28T11:32:49-07:00,2023-03-06T17:39:08-08:00,,"['gh-w-feather-wave-ss-tee', 'graphic', 'graphics', 'points_10', 'production', 'shortsleeve', 'shortsleeves', 'sitewide-sale', 'ss22', 'supercircle', 't-shirts-tanks', 'top', 'tops', 'untagged', 'w-feather-wave-ss-tee', 'women', 'womens']",TCW1714-2186-XL,31.20,False,500,https://cdn.shopify.com/s/files/1/2404/6643/products/Green-Recycled-Polyester-Graphic-T-Shirt-TCW1714-2186_1.jpg?v=1679950598
7315354845370,InMotion Open Back Tank,REFLECTING POND / XL,womens-inmotion-open-back-tank-reflecting-pond,"<p>Made from award-winning drirelease® fibres, this breezy, open back tank is fast-drying, moisture-wicking — and ethically made with low impact methods and materials.</p>",2023-03-27T10:03:57-07:00,2023-01-11T15:40:38-08:00,Womens,"['activewear', 'eco material: recycled polyester', 'eco material: tencel', 'gh-womens-inmotion-open-back-tank-reflecting-pond', 'new arrivals', 'points_5', 'shortsleeves', 'SP23', 'sp23_new_style', 'SS23', 'supercircle', 't-shirts-tanks', 'tanks', 'tops', 'w', 'womens']",TCW4924-0046-XL,50.00,True,350,https://cdn.shopify.com/s/files/1/2404/6643/products/green_activewear_tank_TCW4924_0046_4.jpg?v=1673480445
7302584959162,Juniper Altitude Hat,DEEP LICHEN GREEN WHITE / ONE,juniper-altitude-hat-deep-lichen-green-white,<p>Seek out new adventures in the Altitude hat. Each mesh hat features a unique design that's inspired by the nature you're helping to protect.</p>,2023-03-24T10:54:40-07:00,2022-12-13T15:03:25-08:00,Accessories,"['accessories', 'baseball-cap', 'baseball-caps', 'eco material: recycled polyester', 'gh-altitude-hat-juniper', 'hats', 'hats-beanies', 'new arrivals', 'points_5', 'SP23', 'SP23_new_colors', 'SS23', 'supercircle']",TAU5128-2654-ONE,45.00,True,349,https://cdn.shopify.com/s/files/1/2404/6643/products/Green-Adjustable-Mesh-Baseball-Cap-TAU5128-2654_3.jpg?v=1679680448
