Id,Product_Id,Title,Product_Title,Handle,Product_Description,Publish_Data,Created_Data,Vendor,Product_Type,Product_Price,Shipping,Sku,Product_Position,Image
6748119924806,6748119924806,Himalayan Nettle Selvedge - The SlimR - Slim Tapered Fit,33 / 30,himalayan-nettle-selvedge-short-run-the-slimr-slim-tapered-fit,"<div class=""product-description"">
<div style=""text-align: left;""><span><strong>Fit</strong></span></div>
<div style=""text-align: left;"">
<ul>
<li><span>True classic cut.</span></li>
<li><span>Low - Mid rise.</span></li>
<li><span>Tapered slim leg - We’ve reduced the leg width from knee to hem by 2cm.</span></li>
<li><span>Authentic 5 pocket jean.</span></li>
<li><span>Button fly.</span></li>
<li><span>Hiut Denim branded leather patch.</span></li>
<li><span>Fastened with copper rivets on pockets.</span></li>
<li>
<span>Super tough ecru twill pocket lining.</span><span>                         </span>
</li>
<li><span>Signature red owl rivet on left back pocket.</span></li>
</ul>
</div>
<div style=""text-align: left;"">
<span><strong></strong></span><span>Made in Wales.</span>
</div>
</div>
<div class=""product-infopanel""><br></div>",2023-02-07T15:50:21+00:00,2021-11-26T11:24:51+00:00,Hiut Denim,Denim,212.50,True,,5,https://cdn.shopify.com/s/files/1/0065/4242/products/5_109e79a0-a834-4f1b-9f43-46fc032e3da9.jpg?v=1648547519
6748118876230,6748118876230,Himalayan Nettle Selvedge - The Hack - Slim Fit,38 / 32,himalayan-nettle-selvedge-short-run-the-hack-slim-fit,"<meta charset=""utf-8"">
<div data-mce-fragment=""1"" style=""text-align: left;""><span data-mce-fragment=""1""><strong data-mce-fragment=""1"">Fit</strong></span></div>
<div data-mce-fragment=""1"" style=""text-align: left;"">
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1""><span data-mce-fragment=""1"">A classic slim cut</span></li>
<li data-mce-fragment=""1""><span data-mce-fragment=""1"">Mid rise</span></li>
<li data-mce-fragment=""1""><span data-mce-fragment=""1"">Slim but not crazy slim leg. </span></li>
<li data-mce-fragment=""1""><span data-mce-fragment=""1"">Authentic 5 pocket jean</span></li>
<li data-mce-fragment=""1""><span data-mce-fragment=""1"">Button fly </span></li>
<li data-mce-fragment=""1""><span data-mce-fragment=""1"">Hiut Denim branded leather patch </span></li>
<li data-mce-fragment=""1""><span data-mce-fragment=""1"">Fastened with copper rivets on pockets      </span></li>
<li data-mce-fragment=""1""><span data-mce-fragment=""1"">Super tough ecru twill pocket lining</span></li>
<li data-mce-fragment=""1""><span data-mce-fragment=""1"">Signature red owl rivet on left back pocket</span></li>
</ul>
</div>
<div>
<meta charset=""utf-8"">
<div style=""text-align: left;"">
<span><strong></strong></span><br>
</div>
<p style=""text-align: left;""><span><strong></strong></span><span>Made in Wales.</span></p>
</div>",2023-02-07T15:50:16+00:00,2021-11-26T11:21:25+00:00,Hiut Denim,Denim,212.50,True,,2,https://cdn.shopify.com/s/files/1/0065/4242/products/5_31b97346-e64d-484c-b7bf-fee43fd56fa7.jpg?v=1648547502
6931453345862,6931453345862,Work - Regular Fit - Japanese Lightweight Selvedge,38 / 30,work-regular-fit-japanese-lightweight-selvedge,"<div style=""text-align: left;""><strong><span style=""text-decoration: underline;"">Fit</span></strong></div>
<ul style=""text-align: left;"">
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">True classic cut</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Low - Mid rise</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Regular, straight leg</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Authentic 5 pocket jean</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Button fly</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Hiut Denim branded leather patch, vegan leather patch available on request</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Fastened with copper rivets on pockets</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Super tough ecru twill pocket lining</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Signature red owl rivet on left back pocket</span></li>
</ul>
<p style=""text-align: left;""><span data-mce-fragment=""1"">Model wears The Work@ - Regular Fit in W31 L32.</span></p>
Made in Wales.",2023-02-07T15:49:50+00:00,2022-06-07T16:38:11+01:00,Hiut Denim,Denim,241.67,True,,9,https://cdn.shopify.com/s/files/1/0065/4242/products/MW_LW_SELV_HIGHRES.jpg?v=1654616371
7077209047110,7077209047110,Indigo Stretch Selvedge - SlimR - Slim Tapered Fit,36 / 32,indigo-stretch-selvedge-slimr-slim-tapered-fit,"<div style=""text-align: left;"">
<meta charset=""utf-8"">
<p><strong>Fit</strong></p>
<ul>
<li><span>This is what we have been asked for the most: Can we do a slimmer version of our slim cut? So here it is: The Slim®. </span></li>
<li><span>Mid rise</span></li>
<li><span>Tapered slim leg - We’ve reduced the leg width from knee to hem by 2cm</span></li>
<li><span>Authentic 5 pocket jean</span></li>
<li><span>Button fly   </span></li>
<li><span>Hiut Denim branded leather patch   </span></li>
<li><span>Fastened with copper rivets on pockets     </span></li>
<li>
<span>Super tough ecru twill pocket lining</span><span>                 </span>
</li>
<li><span>Signature red owl rivet on left back pocket</span></li>
</ul>
<p><span><strong></strong></span>Made in Wales</p>
</div>
<ul></ul>",2023-02-07T15:49:45+00:00,2022-12-22T12:01:09+00:00,Hiut Denim,Denim,208.33,True,,5,https://cdn.shopify.com/s/files/1/0065/4242/products/MW_INDIGOSTRECTH_12-22_c6077eaf-baed-426f-b8a3-cc824761ef45.jpg?v=1671710487
6949841076294,6949841076294,Work - Regular Fit - Sea Canvas,38 / 32,work-regular-fit-sea-canvas,"<div style=""text-align: left;""><strong>Note : This is a limited edition. 100 pairs only.</strong></div>
<div style=""text-align: left;""><strong><span style=""text-decoration: underline;""></span></strong></div>
<div style=""text-align: left;""><strong><span style=""text-decoration: underline;"">Fit</span></strong></div>
<ul style=""text-align: left;"">
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">True classic cut</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Low - Mid rise</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Regular, straight leg</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Authentic 5 pocket jean</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Button fly</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Hiut Denim branded leather patch</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Fastened with copper rivets on pockets</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Super tough ecru twill pocket lining</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Signature red owl rivet on left back pocket</span></li>
</ul>
<p style=""text-align: left;""> <meta charset=""utf-8""><strong data-mce-fragment=""1"">Klarna is not available on this product.</strong></p>",2023-02-07T15:49:39+00:00,2022-06-27T12:44:10+01:00,Hiut Denim,Denim,162.50,True,,7,https://cdn.shopify.com/s/files/1/0065/4242/products/Hiut-NavyWork-09.jpg?v=1656330298
7086428553286,7086428553286,Grey Steel Selvedge - SlimR,34 / 31,grey-steel-selvedge-slimr,"<div style=""text-align: left;""><span style=""text-decoration: underline;""><strong>Fit</strong></span></div>
<div style=""text-align: left;""></div>
<ul style=""text-align: left;"">
<li>Tapered slim leg - We’ve reduced the leg width from knee to hem by 2cm</li>
<li><span>Authentic 5 pocket jean</span></li>
<li><span>Button fly</span></li>
<li><span>Hiut Denim branded leather patch </span></li>
<li><span>Fastened with copper rivets on pockets      </span></li>
<li>
<span>Super tough ecru twill pocket lining</span><span>                                 </span>
</li>
<li><span>Signature red owl rivet on left back pocket</span></li>
</ul>
<p> </p>",2023-02-07T15:49:19+00:00,2023-01-19T13:48:56+00:00,Hiut Denim,Denim,208.33,True,,3,https://cdn.shopify.com/s/files/1/0065/4242/products/REDDOTFRAMESTEELGREY_7ffce807-f7f2-40d1-8d75-0abaa4f32fb5.jpg?v=1674136148
7014225903686,7014225903686,Work - Regular Fit - Corn Yellow Corduroy,39 / 32,work-regular-fit-corn-yellow-corduroy,"<div style=""text-align: left;""><strong><span style=""text-decoration: underline;"">Fit</span></strong></div>
<ul style=""text-align: left;"">
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">True classic cut</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Low - Mid rise</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Regular, straight leg</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Authentic 5 pocket jean</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Button fly</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Hiut Denim branded leather patch</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Fastened with copper rivets on pockets</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;""><span style=""font-weight: 400;"">Super tough ecru twill pocket lining</span></span></li>
<li style=""font-weight: 400;"">Hiut Denim copper rivet on left back pocket. </li>
</ul>
<p style=""text-align: left;""> <meta charset=""utf-8""><span data-mce-fragment=""1"">Made in Wales.</span></p>
<p style=""text-align: left;""><span data-mce-fragment=""1""><meta charset=""utf-8"">These jeans are to be washed at 30 degrees. No tumble dry.</span></p>",2023-02-07T15:49:08+00:00,2022-09-27T10:49:00+01:00,Hiut Denim,Denim,208.33,True,,2,https://cdn.shopify.com/s/files/1/0065/4242/products/ECOM_1_3.jpg?v=1665397342
7014225444934,7014225444934,Hack - Slim Fit - Navy Corduroy,31 / 32,hack-slim-fit-navy-corduroy,"<div style=""text-align: left;"">
<meta charset=""utf-8"">
<div><span style=""text-decoration: underline;""><strong>Fit</strong></span></div>
<div>
<ul>
<li><span>A classic slim cut</span></li>
<li><span>Mid rise</span></li>
<li><span>Slim but not crazy slim leg. </span></li>
<li><span>Authentic 5 pocket jean</span></li>
<li><span>Button fly </span></li>
<li>
<span>Hiut Denim branded leather patch </span>   </li>
<li><span>Super tough ecru twill pocket lining</span></li>
<li>Hiut Denim copper rivet on left back pocket. </li>
</ul>
<p><span>Made in Wales.</span></p>
<p><span><meta charset=""utf-8"">These jeans are to be washed at 30 degrees. No tumble dry.</span></p>
</div>
</div>
<ul></ul>",2023-02-07T15:49:04+00:00,2022-09-27T10:48:25+01:00,Hiut Denim,Denim,208.33,True,,1,https://cdn.shopify.com/s/files/1/0065/4242/products/ECOM_3_3.jpg?v=1664279674
7014225346630,7014225346630,Work - Regular Fit - Navy Corduroy,31 / 30,work-regular-fit-navy-corduroy,"<div style=""text-align: left;"" data-mce-style=""text-align: left;"">
<div><span style=""text-decoration: underline;""><strong>Fit</strong></span></div>
<ul>
<li><span>True classic cut</span></li>
<li><span>Low - Mid rise</span></li>
<li><span>Regular, straight leg</span></li>
<li><span>Authentic 5 pocket jean</span></li>
<li><span>Button fly</span></li>
<li><span>Hiut Denim branded leather patch</span></li>
<li><span>Fastened with copper rivets on pockets</span></li>
<li><span>Super tough ecru twill pocket lining</span></li>
<li>Hiut Denim copper rivet on left back pocket. </li>
</ul>
<p><meta charset=""utf-8""><span>Made in Wales.</span></p>
<p><span><meta charset=""utf-8"">These jeans are to be washed at 30 degrees. No tumble dry.</span></p>
<p><span><meta charset=""utf-8"">Please note Tatsuki is wearing a Hack@ Slim fit. To see the Regular fit, click <a href=""https://hiutdenim.co.uk/collections/mens/products/organic-denim-worka"" target=""_blank"" rel=""noopener noreferrer"">here.</a></span></p>
</div>",2023-02-07T15:49:00+00:00,2022-09-27T10:48:12+01:00,Hiut Denim,Denim,208.33,True,,1,https://cdn.shopify.com/s/files/1/0065/4242/products/ECOM_3_2_31b7182f-4bae-46ae-a4ac-ae08a1e30061.jpg?v=1664363844
6949837799494,6949837799494,The Aurelia - Wide Leg - Sea Canvas,UK10-29 / 30,the-aurelia-wide-leg,"<p class=""p1""><b><meta charset=""utf-8""> <strong data-mce-fragment=""1"">Note : This is a limited edition. 100 pairs only.</strong></b></p>
<p class=""p1""><b>The Fit</b></p>
<ul>
<li style=""font-weight: 400; text-align: left;"" data-mce-style=""font-weight: 400; text-align: left;""><span>A loose fitting cut.</span></li>
<li style=""font-weight: 400; text-align: left;"" data-mce-style=""font-weight: 400; text-align: left;""><span>Wide leg.</span></li>
<li style=""font-weight: 400; text-align: left;"" data-mce-style=""font-weight: 400; text-align: left;""><span>High rise - dart back for a flattering fit.</span></li>
<li style=""font-weight: 400; text-align: left;"" data-mce-style=""font-weight: 400; text-align: left;""><span>Authentic five pocket jean.</span></li>
<li style=""font-weight: 400; text-align: left;"" data-mce-style=""font-weight: 400; text-align: left;""><span>Zip fly.</span></li>
<li style=""font-weight: 400; text-align: left;"" data-mce-style=""font-weight: 400; text-align: left;"">Hiut Denim branded leather patch.</li>
<li style=""font-weight: 400; text-align: left;"" data-mce-style=""font-weight: 400; text-align: left;""><span>Fastened with copper rivets on pockets.</span></li>
<li style=""font-weight: 400; text-align: left;"" data-mce-style=""font-weight: 400; text-align: left;""><span>Signature red owl rivet on left back pocket. </span></li>
</ul>
<p>Made in Wales.</p>
<p><meta charset=""utf-8""><br></p>
<ul style=""font-weight: 400;"" data-mce-style=""font-weight: 400;""></ul>",2023-01-31T13:27:04+00:00,2022-06-27T12:39:17+01:00,Hiut Denim,Denim,97.50,True,,1,https://cdn.shopify.com/s/files/1/0065/4242/products/Hiut-NavyAurelia-08.jpg?v=1656423535
6648018862150,6648018862150,The Artist Series - Antti Kalevi - The Eira,UK12-30 / 30,the-artist-series-antti-kalevi-the-eira-straight-leg,"<p class=""p1""><b>The Fit:</b></p>
<p class=""p1"">A flattering relaxed high waist jean. A straight leg that has been designed to sit on the ankle. <br></p>
<p><span>Designed to sit comfortably at ankle length, it can easily be rolled up into a crop for those that want it. </span></p>
<p><span>The Eira is a similar fit to our popular Peggy jean. </span></p>
<p><span>With a high waist designed to minimise gaping and a back yoke that falls loose over the bottom for a flattering fit.</span></p>
<p><span>An all-rounder, The Eira can be dressed up or down at any time of the year. </span></p>
<p class=""p1"">Our advice: They fit true to size.</p>
<p><b>The Denim:</b></p>
<p><span data-mce-fragment=""1"">A 100% GOTS organic cotton, microplastic-free denim with a soft hand feel which gives it a beautiful drape. </span><br data-mce-fragment=""1""><br data-mce-fragment=""1""><span data-mce-fragment=""1"">A</span><span data-mce-fragment=""1""> medium-dark indigo dyed with Kitotex, a natural polymer from mushrooms and seaweed</span><span data-mce-fragment=""1""> from the greenest denim mill in the world - Candiani Denim.</span></p>
<p><b>The Details:</b></p>
<p>12 oz</p>
<p>100% Organic Cotton.</p>
<p>Screen printed pattern.</p>
<p>Zip fly.</p>
<p><span class=""s1"">Limited Edition Hiut De</span><span class=""s1"">nim branded leather patch.</span></p>
<p>Fastened with copper rivets on pockets.</p>
<p><span class=""s1"">For best results, go 6 months without washing. Wash on 30˚C. Do not tumble dry. Free repairs for life. </span>As always, made in Wales.</p>
<p>Thank you for your support. Your belief in quality makes this all work.<br><br><strong>Please note the model is wearing a 26W. </strong></p>",2023-01-31T13:24:41+00:00,2021-07-28T13:35:38+01:00,Hiut Denim,Denim,137.50,True,,3,https://cdn.shopify.com/s/files/1/0065/4242/products/ARTISTSERIES_ANTTI_SELECTS-19.jpg?v=1627478237
6590859608134,6590859608134,The Artist Series - Daniel Savage - The Hack@ - Slim Fit.,30 / 32,the-artist-series-daniel-savage-the-hack-slim-fit,"<p><span>Slim but not crazy slim. C</span>ut a little bit narrower on the leg than our regular. We added 1cm to the rise. So it sits low on the waist but not too low.</p>
<p><b>The Denim:</b></p>
<p>Made from 100% GOTS organic cotton and dyed using recycled cotton plant residue from the Candiani denim mill. This fabric contains no microplastic or sulphites. </p>
<p><b>The Details:</b></p>
<p>12 oz</p>
<p>100% Organic Cotton.</p>
<p>Dyed from recycled cotton plant residue.</p>
<p>Printed pattern.</p>
<p>Natural toned oak brown denim.</p>
<p>Button fly.</p>
<p><span class=""s1"">Limited Edition Hiut De</span><span class=""s1"">nim branded leather patch.</span></p>
<p>Fastened with copper rivets on pockets.</p>
<p>Limited edition lilac owl rivet on left back pocket.</p>
<p><span class=""s1"">For best results, go 6 months without washing. Wash on 30˚C. Do not tumble dry. Free repairs for life. </span></p>
<p>As always, made in Wales.</p>
<p>Thank you for your support. Your belief in quality makes this all work.</p>",2023-01-31T13:22:31+00:00,2021-04-26T14:26:12+01:00,Hiut Denim,Denim,137.50,True,,3,https://cdn.shopify.com/s/files/1/0065/4242/products/ARTISTSERIES_DANSAV_WEBSITE20.jpg?v=1619528180
7087859302470,7087859302470,Double Black Washed Selvedge - The Anderson,40 / 34,double-black-washed-selvedge-the-anderson-wide-leg-fit,"<p> <meta charset=""utf-8""><strong data-mce-fragment=""1"">Please note - these jeans will be shipped at the end of Feb.</strong></p>
<p><strong>Fit</strong><br></p>
<ul style=""text-align: left;"">
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">A relaxed loose cut - perfect for those with bigger thighs or just prefer a looser cut </span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">High rise</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Wide straight leg</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Authentic 5 pocket jean</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Button fly      </span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Hiut Denim branded leather patch                      </span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Fastened with copper rivets on pockets    </span></li>
<li style=""font-weight: 400;"">
<span style=""font-weight: 400;"">Super tough ecru twill pocket lining</span><span style=""font-weight: 400;"">     </span>
</li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Signature black owl rivet on left back pocket</span></li>
</ul>
<p><strong>Please note - model is wearing the SlimR.</strong></p>
<p><span style=""font-weight: 400;"" data-mce-style=""font-weight: 400;""><strong>Fabric</strong><br></span></p>
<ul style=""font-weight: 400;"" data-mce-style=""font-weight: 400;"">
<li>The Ultimate Double Black Stretch.<br>
</li>
<li><span>A beautiful vintage woven, slub effect yarn.</span></li>
<li><span>97% cotton 3% polyurethane (stretch).</span></li>
<li><span>12.5oz.</span></li>
<li><span>Red line selvedge.</span></li>
<li><span>1950s inspired weave.</span></li>
<li><span>Weft yarn is core spun - enhancing the functionalities of the stretch, durability and strength.</span></li>
<li><span>Warp yarn is rope sulphur dyed - a superior dyeing technology.</span></li>
<li><span>20 minute enzyme wash.</span></li>
</ul>
<p style=""text-align: left;""><strong><span style=""text-decoration: underline;""></span></strong>Made in Wales.</p>",2023-01-27T12:36:56+00:00,2023-01-25T16:02:16+00:00,Hiut Denim,Denim,229.17,True,,13,https://cdn.shopify.com/s/files/1/0065/4242/products/Hiut-DoubleBlackSlimR-13_Email_c46e3062-aaa2-4f0b-ac0e-8e5c942a37f4.jpg?v=1674662706
7087858876486,7087858876486,Double Black Washed Selvedge -  SlimR - Slim Tapered,36 / 34,double-black-washed-selvedge-slimr-slim-tapered,"<div style=""text-align: left;""><span style=""text-decoration: underline;""><strong>Please note - these jeans will be shipped at the end of Feb.</strong></span></div>
<div style=""text-align: left;""><span style=""text-decoration: underline;""><strong></strong></span></div>
<div style=""text-align: left;""><span style=""text-decoration: underline;""><strong></strong></span></div>
<div style=""text-align: left;""><span style=""text-decoration: underline;""><strong>Fit</strong></span></div>
<ul style=""text-align: left;"">
<li><span>True classic cut.</span></li>
<li><span>Low - Mid rise.</span></li>
<li><span style=""font-weight: 400;"">Tapered slim leg - We’ve reduced the leg width from knee to hem by 2cm.</span></li>
<li><span>Authentic 5 pocket jean.</span></li>
<li><span>Button fly.</span></li>
<li><span>Hiut Denim branded leather patch.</span></li>
<li><span>Fastened with copper rivets on pockets.</span></li>
<li>
<span>Super tough ecru twill pocket lining.</span><span>                         </span>
</li>
<li><span>Signature black owl rivet on left back pocket.</span></li>
</ul>
<p><span style=""font-weight: 400;"" data-mce-style=""font-weight: 400;""><strong>Fabric</strong><br></span></p>
<ul style=""font-weight: 400;"" data-mce-style=""font-weight: 400;"">
<li>The Ultimate Double Black Stretch.<br>
</li>
<li><span>A beautiful vintage woven, slub effect yarn.</span></li>
<li><span>97% cotton 3% polyurethane (stretch).</span></li>
<li><span>12.5oz.</span></li>
<li><span>Red line selvedge.</span></li>
<li><span>1950s inspired weave.</span></li>
<li><span>Weft yarn is core spun - enhancing the functionalities of the stretch, durability and strength.</span></li>
<li><span>Warp yarn is rope sulphur dyed - a superior dyeing technology.</span></li>
<li><span>20 minute enzyme wash.</span></li>
</ul>
<p style=""text-align: left;""><span style=""text-decoration: underline;""><strong></strong></span><span>Made in Wales.</span></p>",2023-01-27T12:36:52+00:00,2023-01-25T16:00:23+00:00,Hiut Denim,Denim,229.17,True,,12,https://cdn.shopify.com/s/files/1/0065/4242/products/Hiut-DoubleBlackSlimR-16_Email.jpg?v=1674662605
7032664424518,7032664424518,Tech Jean PRO,42 / 34,tech-jean-pro,"<strong style=""font-family: -apple-system, BlinkMacSystemFont, 'San Francisco', 'Segoe UI', Roboto, 'Helvetica Neue', sans-serif; font-size: 1.4em;"">The Tech Jean Pro.</strong><br>
<ul style=""font-weight: 400;"" data-mce-style=""font-weight: 400;"">
<li>A slim taper jean.</li>
<li>Mid rise - sits on the hips.</li>
<li>Tapers from knee to hem.</li>
<li>6 pockets.</li>
<li>Hidden pocket for your air pods.</li>
<li>Tech pocket.</li>
<li>Zip fly.</li>
<li>Narrow stitching.</li>
<li>Black owl rivet</li>
</ul>
<p>Warms you up when cold. Cools you down when hot.</p>
<ul></ul>",2023-01-22T18:42:57+00:00,2022-10-19T11:59:45+01:00,Hiut Denim,Denim,208.33,True,,45,https://cdn.shopify.com/s/files/1/0065/4242/products/Hiut-TechJean-60_3f897d18-6f1f-4299-987a-c5a7a8a9e954.jpg?v=1666186919
6761838379078,6761838379078,Billy Tannery - Small Pouch,Default Title,billy-tannery-wallet-the-bifold-zipped,"<meta charset=""utf-8""><meta charset=""utf-8"">
<p class=""drawertoggler active first""><meta charset=""utf-8""><span data-mce-fragment=""1"">A small leather zip pouch that will travel with you everywhere.</span> </p>
<p><span>The vegetable-tanned cowhide zip tab also works as a wrist strap for easy hands-free carrying.</span></p>
<ul>
<li><span>150mm x 200mm (Zip opening: 165mm)</span></li>
<li><span>100% <a href=""https://www.billytannery.co.uk/blogs/knowledge/what-is-vegetable-tanned-leather"">vegetable-tanned</a> goat leather</span></li>
<li><span>Available in Indigo Navy</span></li>
<li><span>Black bridle leather strap fits over the wrist</span></li>
<li><span>Solid copper zip and fittings</span></li>
<li><span>Well padded to protect your tech</span></li>
<li><span><meta charset=""utf-8"">Embossed with the Hiut Logo</span></li>
<li><span>Sourced, tanned and made in the UK</span></li>
</ul>
<p class=""drawertoggler active first"">Only 40 available.</p>
<meta charset=""utf-8""><meta charset=""utf-8"">",2023-01-18T14:17:02+00:00,2021-12-09T12:45:52+00:00,Hiut Denim,Other,50.00,True,,1,https://cdn.shopify.com/s/files/1/0065/4242/products/biltan.jpg?v=1639574343
6761832775750,6761832775750,Billy Tannery Wallet - The Bifold,Default Title,billy-tannery-wallet,"<meta charset=""utf-8""><meta charset=""utf-8"">
<p class=""drawertoggler active first""><meta charset=""utf-8""><span>Handcrafted in Britain, the Bifold wallet is a classic folding design, made for those who have a little extra to carry. </span></p>
<p class=""drawertoggler active first""><span data-mce-fragment=""1"">A unique cut-out section makes removing cards a dream. </span></p>
<p class=""drawertoggler active first""><span data-mce-fragment=""1"">Whilst premium, soft goat leather keeps this slim leather wallet perfectly smooth and strong. </span></p>
<p class=""drawertoggler active first""><span data-mce-fragment=""1"">Embossed with the Hiut Logo.</span></p>
<p class=""drawertoggler active first""><span data-mce-fragment=""1"">36 available.</span></p>
<meta charset=""utf-8""><meta charset=""utf-8"">",2023-01-18T14:17:02+00:00,2021-12-09T12:36:38+00:00,Hiut Denim,Other,55.00,True,,1,https://cdn.shopify.com/s/files/1/0065/4242/products/WALLET_WEBRES-6.jpg?v=1639574409
6730774184006,6730774184006,Riley Studio Recycled Cotton Classic Sweatshirt,L,riley-studio-recycled-cotton-classic-sweatshirt,"<meta charset=""utf-8""><meta charset=""utf-8"">
<p class=""drawertoggler active first""><span data-mce-fragment=""1""><meta charset=""utf-8"">A classic sweatshirt, crafted in a soft fleece-back jersey which has been made from a mix of recycled cotton and recycled plastic bottles.<strong></strong><br><br>30 Available.<br>6 sizes Available.<br>Genderless. <br><br>Find out your size <a href=""https://riley.studio/pages/size-guide"">here</a>. </span></p>
<meta charset=""utf-8""><meta charset=""utf-8"">",2023-01-18T14:17:00+00:00,2021-11-12T10:43:34+00:00,Hiut Denim,,57.00,True,,3,https://cdn.shopify.com/s/files/1/0065/4242/products/2-D1TW_PRODUCTS_WEBRES9.jpg?v=1637149148
6730772840518,6730772840518,The City Radio,Default Title,the-city-radio,"<meta charset=""utf-8""><meta charset=""utf-8"">
<p class=""drawertoggler active first""><span data-mce-fragment=""1"">Different from all existing radios because it offers a listening experience organised by city. Interchangeable keys let you pick the city you want to listen to. </span></p>
<p class=""drawertoggler active first""><meta charset=""utf-8""><span>In order to use The CityRadio, download the specifically developed App. This allows you to connect the radio to the Internet and to configure and modify the selection of cities. </span></p>
<p class=""drawertoggler active first""><span data-mce-fragment=""1""><br data-mce-fragment=""1"">50 Available.<br data-mce-fragment=""1"">18 International City Radio Stations.<br data-mce-fragment=""1"">Customisable. <br></span></p>
<meta charset=""utf-8""><meta charset=""utf-8"">",2023-01-18T14:16:59+00:00,2021-11-12T10:41:13+00:00,Hiut Denim,Other,57.00,True,,1,https://cdn.shopify.com/s/files/1/0065/4242/products/2-D1TW_PRODUCTS_WEBRES3.jpg?v=1637149091
6730771497030,6730771497030,Smiley Jean Necklace,Default Title,smiley-jean-necklace,"<meta charset=""utf-8""><meta charset=""utf-8"">
<p class=""drawertoggler active first""> <meta charset=""utf-8""><span data-mce-fragment=""1""><br data-mce-fragment=""1""><meta charset=""utf-8"">This quirky piece that celebrates all things Hiut Denim jeans, is a fun collaboration between ourselves and local jewellery maker Maggie Cross.<br data-mce-fragment=""1""><br data-mce-fragment=""1"">20 Available. <br data-mce-fragment=""1"">Charm necklace.<br data-mce-fragment=""1"">Smiley jean made from recycled sterling silver.<br></span></p>
<meta charset=""utf-8""><meta charset=""utf-8"">",2023-01-18T14:16:58+00:00,2021-11-12T10:37:33+00:00,Hiut Denim,Other,30.00,True,,1,https://cdn.shopify.com/s/files/1/0065/4242/products/jeans7.jpg?v=1651758677
